"BehaviorSpace results (NetLogo 6.3.0)"
"CA 1D Elementary.nlogo"
"1"
"09/14/2023 13:29:59:199 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-512","512","-250","250"
"[run number]","OII","density","OOI","IOO","background","rule","III","OIO","IOI","OOO","auto-continue?","foreground","IIO","[step]","count patches with [pcolor = green]"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","397","11163"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","480","116500"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","473","242155"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","461","19076"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","470","241112"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","436","12731"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","481","116988"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","398","11195"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","474","242503"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","462","19140"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","471","242133"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","437","12795"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","482","117451"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","399","11259"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","475","243155"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","463","19332"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","483","117969"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","472","242138"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","438","12859"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","464","19348"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","476","243539"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","400","11267"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","473","243159"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","484","118467"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","439","12987"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","477","244203"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","465","19396"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","401","11283"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","474","243164"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","485","118936"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","440","13019"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","478","244555"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","466","19428"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","402","11299"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","475","244185"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","486","119426"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","441","13083"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","479","245227"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","487","119920"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","467","19524"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","476","244190"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","403","11331"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","480","245571"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","468","19556"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","442","13147"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","488","120432"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","477","245211"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","404","11347"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","481","246245"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","469","19652"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","443","13275"
